116.92118	2760283
138.17969	2295602
151.99752	3236246
168.33340	3365689
267.13383	2785205
283.26306	5184884
293.39579	2639849
301.61925	3283038
311.29445	3395158
313.27366	2268910
315.96598	2737143
323.06872	3308101
338.05588	2366468
355.06983	2475206
359.02833	2169663
383.33055	2604988
413.26612	5365733
429.08824	2250262
433.10529	2105171
435.12106	3384477
437.19320	30521326
438.19634	7775664
449.35983	10688855
450.10810	5602336
450.36338	3386190
451.11623	2028374
453.16715	13575304
454.17062	2941309
463.37560	2579185
465.36977	2785161
468.11846	3232192
472.64204	17945534
473.14367	7460372
473.64536	2617160
477.39094	2597018
491.37017	2884558
510.14060	4692566
515.44300	3613607
517.45868	2518762
521.38106	2218784
528.15137	2100326
537.39437	6074187
538.39756	2042128
551.50329	2593279
576.18625	3418103
594.19783	3875983
604.18223	18334756
605.18547	4700659
620.19762	3910582
621.20275	1995795
622.19282	82846256
623.19628	21576972
624.19982	3337836
625.26516	3366425
627.28052	3055900
640.20347	11799034
641.20709	3155932
734.24532	12564372
735.24854	3553360
777.25164	2274820
794.27856	3347172
860.32423	6162017
861.32847	2668789
888.31949	33674760
889.32286	13544462
890.32445	4271626
904.33900	2178985
906.33035	45976608
907.33381	18395760
908.33678	4120247
909.71425	2073643
