288.34533	8535156
510.17705	23915084
520.16132	13569170
527.13081	8410880
538.17187	88213800
539.17535	19343618
577.18282	11729083
595.19341	62998556
596.19673	15441337
607.19328	21905124
625.20389	14606751
639.19440	11601671
643.22848	9342457
657.20485	7911129
664.21474	36959560
665.21829	9134399
676.21464	9153229
682.22546	93130352
683.22872	23715642
703.22579	9563833
705.24129	7893730
706.22539	10532018
715.22556	9022441
716.20960	9723722
721.23639	17870576
723.25198	8753874
733.23634	73734768
734.22032	22388866
734.23958	21409006
750.26267	10189113
751.24692	104564440
751.25523	10951314
752.25020	31881862
768.27306	10365864
769.24917	11027887
769.25733	174397312
769.26579	15187579
770.26075	50999300
786.28371	12445279
792.29842	13676387
815.28944	9076711
819.30928	9451272
823.24037	15429472
833.29996	13257686
833.31267	9218617
837.32009	11581156
845.29997	18520488
846.28397	8264076
851.31032	10576027
863.31037	41413312
864.31411	15003371
881.32111	76950816
882.32465	27686570
899.33173	61936060
900.33528	22622002
906.34158	9031868
945.35211	13082941
947.36817	8982689
957.35223	33564228
958.35592	13493899
963.36305	17151972
965.37857	11004522
975.34956	8772567
975.36263	140446320
975.37615	9423857
976.36656	59661244
977.36927	10359810
978.43887	8078482
983.38898	10632946
993.35222	11424867
993.35966	23954898
993.37322	372173216
993.38724	24780686
993.39468	10997834
994.36376	15295283
994.37703	161094576
994.39065	12760601
995.37974	28004308
1010.40836	12904839
1011.38397	86792112
