165.82082	528825
173.49642	669393
193.27979	502630
194.49638	780654
204.94917	505640
209.19417	513566
210.62453	654182
212.17775	505088
233.39539	714395
241.03321	512684
244.88237	505015
251.91597	529011
288.34533	7594575
304.09971	525176
311.19350	621855
340.48683	517083
345.03214	552702
363.04270	631482
370.19084	529403
389.02182	1875847
395.12811	532481
407.03239	884420
414.35918	547170
415.00110	673377
432.99670	690880
433.01169	32237780
433.01426	2396140
433.01705	754358
434.01504	6307315
450.99625	597531
451.02218	16465257
451.02508	1255289
452.02561	3675311
466.78976	526090
476.97507	1507013
476.97776	1383520
488.19876	1294023
492.24125	560366
493.04802	2650211
494.05118	821536
494.98610	8251396
495.98952	1600572
496.62622	525157
511.05850	792705
513.21912	1057188
560.05395	710630
578.03818	1085160
578.06417	1291648
596.04886	653461
605.48638	588192
614.23009	701083
618.27230	843260
621.04632	659227
622.02811	5106690
622.05421	6807916
623.03177	1761564
623.05749	1909696
666.01823	3067119
666.63931	619042
667.02163	1076991
696.64923	583292
723.09149	870654
744.30454	3994503
745.30751	1047166
767.08097	6626308
768.08446	2636954
810.19585	737906
810.26149	1521321
810.28337	807327
811.07103	2677903
811.17969	2285959
811.19927	608195
811.23114	682560
811.27065	893327
812.07414	1223372
812.21058	658431
812.26486	693711
813.19503	810489
813.22660	709288
838.35842	683555
856.36798	1517650
870.33578	2642437
871.34002	1012807
873.37142	804192
874.35312	1666637
874.37869	6406231
875.35708	746043
875.38205	2297917
887.30790	1096528
888.31024	738762
889.26578	796141
889.28794	599613
890.38289	698914
899.33225	707021
900.33515	651350
933.57202	799800
940.38829	637401
952.25858	956417
956.39523	662072
956.42081	930566
964.38928	733287
971.30724	660258
981.33723	1054139
981.39047	651660
982.26900	875107
982.34089	780667
982.39966	2349885
983.40333	1018383
999.27135	756798
999.32406	1206946
999.34815	3741696
999.38597	1895664
999.40236	2632144
999.41629	2524005
999.42802	14969583
999.43979	10729620
999.45071	3964879
999.46024	1206533
999.47889	1622459
999.49407	882581
1000.28098	1246056
1000.30023	1479900
1000.31505	1299897
1000.33778	1741305
1000.36431	2166731
1000.38609	5212569
1000.41043	38437044
