141.22556	465953
143.72555	511776
144.52178	505975
144.96353	485902
147.04248	479641
150.76917	492775
151.34249	491571
151.55846	460810
152.50201	460756
153.87899	483800
155.09511	658035
157.61795	468736
159.65268	501430
160.49164	492328
161.61007	471887
166.98202	559375
167.17954	486327
170.51488	459787
172.89360	527120
175.67107	479575
177.40380	497684
186.72531	485217
190.02390	1520908
191.79031	478545
213.24143	473815
226.72005	496634
226.86664	503327
229.27399	525409
234.01367	1636322
255.99552	724366
259.56228	522822
265.76073	491285
266.83078	511902
277.67249	513750
278.05872	576840
288.34521	7062945
288.34639	888269
291.75756	590593
294.04998	5632332
295.05340	663623
297.78799	532091
298.03764	504538
311.20794	763333
322.03592	581107
340.04611	528839
351.06224	558362
352.04619	1730706
354.09819	506693
361.05569	1480637
370.05676	1922394
370.09315	7283124
371.09628	783473
380.04098	793335
391.05711	811748
397.06738	798337
398.08456	561591
398.08797	12888212
398.09023	1000550
399.09134	1446289
409.06753	1659841
410.08799	1814183
416.09841	844693
419.35476	539053
421.06763	1719849
422.07548	524131
424.37370	563056
426.08264	548856
427.07810	1422550
427.11452	1800397
429.66873	551004
437.09892	1028163
438.08269	837427
439.07817	1659742
455.10937	15178546
455.11392	732286
456.11276	1660325
457.08856	2549409
457.12476	733506
466.81079	620911
467.10929	2481263
471.93909	552905
479.10953	653148
485.11981	2333918
496.13591	1237475
497.11991	884080
506.12013	653150
508.13562	528542
512.13059	530279
514.14636	2566131
518.12030	760523
518.67744	690075
523.14656	691959
524.13064	6252834
525.13408	791615
534.11504	1683684
535.14678	1038797
536.13066	1772904
542.14123	10558192
543.14461	1363683
546.11509	642757
547.14664	1010099
548.13055	793774
551.14109	745814
551.60129	543795
552.12564	1255786
553.15710	3224404
554.14113	646167
554.16053	565814
563.14136	2507726
564.12556	1785540
565.15721	3791757
566.14113	3458220
566.16072	601311
567.14442	658365
575.14134	1758934
576.12558	1633603
577.12920	536971
580.16743	636229
581.15197	5748434
582.15538	967621
582.17237	2014104
583.16764	3677649
583.51294	578770
592.16796	556491
593.15189	13326492
593.15691	983119
594.13597	2951123
594.15553	2531550
598.17852	1273131
599.16257	1831900
601.17829	1772316
610.17862	1044546
611.16247	15181845
611.16778	1126301
612.16575	2512927
627.19414	746642
629.17296	14981512
629.17861	1197051
629.23418	644092
629.26912	540326
630.17642	2790504
642.44647	554688
666.86820	568028
669.79683	610811
671.31123	670131
701.62250	566737
707.23135	750542
708.21482	654706
725.24107	746920
735.22634	986880
737.24179	830331
742.27566	668230
753.23637	877197
755.25280	593961
765.23640	3092590
766.23952	795869
769.31528	583667
771.36337	586856
783.24662	1630355
783.36383	1125766
784.35868	722435
801.25723	1083033
