225.98859	5526128
237.79314	769435
244.06051	878038
255.04278	904544
260.11062	781340
273.40675	874817
273.41163	939844
283.53302	778076
292.92622	832212
292.92965	790932
292.93293	1207609
292.93660	961809
292.93926	1853767
292.94800	785539
301.93040	751212
302.46589	1367657
302.46802	1414979
302.47156	3526015
307.25244	771381
309.05338	1319427
309.97054	755239
311.06877	856004
313.08437	1047963
315.46421	1251753
315.46809	1708410
315.47254	2203554
315.48339	887768
316.74711	823628
337.04735	790901
337.13238	847782
339.06370	1171771
339.63418	794807
341.76165	1605007
342.14762	818059
352.88090	845746
352.92565	765316
353.37611	774032
354.07486	935562
356.09038	1396135
356.12217	759077
363.12386	826632
366.14776	900434
372.14574	947682
372.82640	1017876
372.82908	878044
376.13207	952946
377.62075	772780
378.14768	1897150
380.16319	1230585
381.20155	867236
392.12653	884260
393.15824	817100
394.14240	964693
403.14201	836756
404.12636	1246122
406.14315	941612
419.13745	1298451
420.12157	1193662
421.15327	1160291
422.13742	1398718
423.16907	964091
424.15303	2003893
429.43778	806731
429.75405	810628
437.12459	883539
437.14807	1138744
439.16410	1213614
439.53877	779671
444.32987	777305
445.83470	806033
454.15063	1606939
463.57611	881204
471.17760	3570594
473.11245	831164
477.17942	948813
482.43039	847901
485.19379	1172302
485.79323	810139
493.89801	818928
496.08704	873220
511.63545	967511
520.19800	1285499
521.16915	1012964
521.20225	806776
525.18793	2030289
525.22478	903062
526.17205	2783720
526.19086	998946
535.22896	1281070
537.22438	15569819
538.20888	1100071
538.22791	3147305
544.09734	927955
554.16682	2304306
554.25099	4793914
555.25417	1100235
570.18544	855679
578.27087	796782
579.49682	879630
581.57527	925722
589.23934	873851
590.25155	1406598
591.23496	15147574
592.23845	3463912
593.23518	825209
594.65952	799693
606.25885	822056
608.26154	4613456
609.26530	1122384
610.27710	2464624
618.24603	3146669
619.22985	4028924
619.24929	1344222
625.32325	823944
629.56948	885379
631.62548	828456
632.16990	859249
636.25666	10615790
637.25972	3046435
639.10821	937095
641.93626	905024
651.73736	849975
652.27031	954431
654.26704	28272148
655.27041	9146096
656.27051	1160437
658.13542	821046
