173.09189	1534151
173.49539	10723384
226.08185	1892838
230.11310	2696836
239.68926	1521618
250.09292	4119014
285.15500	3134320
286.13857	1649031
288.34335	2007513
288.51350	1593978
296.95277	3002205
299.13401	2130627
317.14452	3224359
327.16505	2092485
332.93416	2160211
338.14498	2169626
345.17565	5911091
356.15505	4570421
356.93393	1856456
367.92283	3598827
372.98680	2013002
374.16557	5809450
383.97754	2163489
385.93347	2149101
388.04866	2567867
401.98781	7941200
402.19657	3719612
429.98820	5973043
450.01649	1966195
452.95223	3171784
463.94315	1895893
464.92955	1617344
467.97852	1903550
468.01441	4337698
481.94756	3038327
481.95334	39899000
481.95908	3345528
482.95695	3676664
486.22773	1705855
489.22773	1759690
499.96345	2365362
503.85402	1584334
517.25860	1611678
522.97949	1989867
528.23835	2112826
539.94035	2231777
546.24823	5363096
547.25173	1795077
553.92048	1875768
577.97277	1646969
583.25149	1742165
583.93053	2360482
601.94068	3352032
616.17218	6786176
700.32006	3674949
718.33072	3711536
