149.43626	568479
173.49643	3121779
210.62460	1245836
274.86003	611846
288.34422	590665
288.34536	6632070
292.03825	565875
311.50761	1013643
333.75809	667569
356.13517	662512
357.11924	1957013
358.12259	615553
374.14587	2496553
398.14582	1158511
399.12982	1749831
416.15633	934014
426.14066	593527
427.12485	1542778
444.15122	1415520
459.19858	769473
501.22023	779405
519.17742	795148
522.20930	1015422
539.23611	1030166
540.21990	4983478
541.20397	5538900
541.22336	927340
542.20699	1401241
557.24643	2406405
558.23048	3709540
558.25024	618458
559.23393	966711
565.21552	752477
566.19899	729291
580.21457	679583
582.24173	2518143
583.22566	6026421
584.07466	1211628
584.22903	1532113
591.23075	606508
592.21512	1462785
600.25232	5203786
601.23638	2493482
601.25574	1499155
602.23955	571556
609.24139	664138
618.26298	1264562
629.17031	655420
652.24720	1902065
653.23088	1303563
653.25070	730738
669.27349	1145750
670.25752	1635269
687.28408	1090848
782.32123	820813
783.30568	836601
800.33190	1701555
801.33502	653714
811.29997	669413
827.43665	757743
828.32662	2999220
829.32949	1094808
845.35301	1582437
846.35660	655450
846.44152	677097
862.47320	703197
872.45811	1031225
873.44174	1373234
890.46838	7688406
890.47959	693312
891.47226	2546399
892.47652	735798
925.43719	1182646
959.48996	1422953
977.50144	973592
985.46899	2401729
986.47236	880255
1003.47988	1842681
1004.48427	731029
1013.49957	697612
1029.49529	1196143
1031.51107	4338236
1032.51503	1703546
1033.51630	709400
1101.46369	656554
1102.01814	664352
1103.33838	733878
1103.51959	654691
1192.55996	767619
1199.54139	711305
1204.56951	790858
1206.58645	1371688
1207.58964	870080
1216.57008	1240725
1217.55382	5390431
1218.55709	3208015
1219.56019	853367
1224.57512	709132
1225.55782	1336346
1234.58038	10253613
1234.60206	1064621
1235.54423	2011666
1235.58417	5619647
1236.52586	1573787
1236.58801	1505799
1244.56592	1187453
1245.56669	770692
1246.57148	698614
1252.57008	3047822
1253.55355	5018474
1254.55766	2800426
1255.54828	1000323
1255.57271	1141181
1256.55254	1194908
1258.58142	1322181
1260.59483	749765
1268.56542	907964
1269.59608	2060855
1270.04456	698510
1270.58040	7356169
1271.56093	1489430
1271.58395	3972571
1272.55846	2870495
1273.56204	1544978
1274.56461	2483134
1275.56577	1234679
1280.56464	1969235
1281.54871	2329642
1282.55113	1385270
1285.59197	1492077
1286.57485	4437672
1287.57821	2435154
1287.60805	4803731
1287.94722	863693
1288.05183	694790
1288.10658	917153
1288.17408	691096
1288.22705	725594
1288.35037	732095
1288.56805	1164451
1288.59105	13839585
1289.59476	8426847
1290.59702	2399753
1291.59059	1840038
1292.59391	1274608
1297.59130	3590642
1298.57534	15055141
1299.55937	10239216
1299.57847	9104905
1300.56181	5616918
1301.56468	2046872
1303.60280	1475378
1304.60715	1507372
1305.61776	3768502
1306.62099	2716192
1307.62525	1019206
1315.56488	1121570
1315.60142	22599486
1315.62585	1490435
1315.63885	795806
1316.52187	831187
1316.53511	1659261
1316.54825	2343817
1316.56136	6378939
1316.58600	87329696
1316.60751	14171711
1316.66277	862730
1317.55156	1438883
1317.56482	3899199
1317.58930	53679052
1317.61264	5406329
1317.65357	967510
1318.59200	17677280
1318.61702	1544784
1319.59500	3898880
1332.60373	691246
1333.57411	1044780
1333.58742	2143198
1333.61261	33558208
1333.63688	2480045
1333.65110	1187365
1334.61598	21932536
1334.64041	1703231
1335.61854	7904428
1336.61954	1752367
