183.14921	2172361
211.14415	7553575
227.17539	2033299
228.17064	1863724
261.15975	4086244
313.19113	3440140
324.22819	87814760
329.22231	2085092
341.25458	771955
358.21252	85923928
359.21583	10084461
426.27504	13883153
438.30741	49339976
443.30157	144941152
444.30479	20858574
453.28608	4849269
471.29651	217800160
472.29922	34701412
473.29484	1980992
567.36528	31961780
568.34925	70147880
568.36763	6097582
569.35287	12803751
585.37593	403250016
586.37945	76537824
587.3827	1398907
722.45989	15740273
723.46296	3680323
740.47052	32784942
741.4739	8590691
