101.64482	5876009	
107.91877	1189426	
107.91926	1549046	
108.04083	1138845	
114.04826	527644	
114.38614	537665	
115.03403	500878	
116.21996	821712	
116.22491	644691	
116.35199	884328	
123.16202	499531	
125.90504	1361296	
132.20589	492987	
135.47553	490525	
135.97848	926398	
136.89488	526227	
137.35073	1332084	
142.16791	507349	
151.08556	781998	
151.08652	848408	
151.25662	672341	
163.80045	517878	
175.13402	523441	
189.07014	651780	
199.14411	3151804	
208.13323	16167133	
209.13658	1102367	
212.13445	544565	
225.15975	1172657	
225.99083	2027712	
226.14385	2829753	
269.18597	2278155	
271.16525	2916916	
293.22239	1865423	
294.17959	576954	
294.18833	694191	
297.18087	2981108	
302.70174	3904403	
307.16497	670794	
311.23279	1290253	
316.80551	692571	
316.81692	1153044	
316.82648	703833	
325.17577	1285437	
331.82729	614989	
337.24840	647240	
338.24375	605850	
339.22786	3023442	
352.22294	1050591	
354.23869	15375162	
355.24224	1320865	
366.23874	4937479	
368.25424	1409569	
381.24955	1756950	
382.23366	11358911	
382.27000	22758594	
382.27692	701251	
383.23705	1459867	
383.27332	3675567	
391.11954	634614	
392.25431	3675490	
406.26963	1015749	
408.28577	853691	
410.26486	8982557	
411.26844	1176727	
420.24927	2004882	
422.30125	4355524	
423.30445	679522	
448.11093	661995	
451.32784	13287445	
452.31161	3785263	
452.33114	2492145	
453.30596	682553	
459.89054	1676660	
467.29050	1341879	
467.30849	3154041	
467.31292	8993401	
467.32272	366860928	
467.33300	8289915	
467.33701	2687099	
467.34137	1388155	
468.32601	63867596	
474.99849	1684064	
477.30688	2511508	
479.05500	673227	
479.32237	2455087	
480.32552	723748	
481.33873	1142522	
495.28133	785280	
495.31763	173906656	
495.35377	2216934	
496.32093	32099630	
523.34876	1521362	
533.33362	715568	
549.36554	695487	
564.41184	5707121	
565.41476	1471205	
580.40669	7477448	
581.41056	1663356	
608.40178	15216071	
609.40545	3805222	
