1053.49366	1365977	
1054.45875	691816	
1054.49688	685346	
1055.55944	784359	
1056.48589	1722231	
1057.47000	5024133	
1057.48916	751576	
1057.53869	1678299	
1058.45404	2931058	
1058.47337	2432778	
1058.50164	865225	
1058.54210	1026213	
1059.45737	1274105	
1059.48569	1398055	
1059.50669	1654907	
1060.48898	927799	
1060.51025	703462	
1061.50134	776344	
1063.50157	1788513	
1064.50497	662681	
1069.46984	936543	
1070.50148	808454	
1071.48548	2112447	
1071.55420	4594852	
1072.46949	1455751	
1072.48881	1146604	
1072.55756	2047367	
1073.47301	770942	
1073.53336	770373	
1074.49650	3088667	
1075.48058	3698658	
1075.49995	1327225	
1076.48387	1824402	
1084.48069	976786	
1085.46465	1732059	
1085.48399	706414	
1085.53336	659682	
1086.46800	1008562	
1086.49627	2304714	
1087.48033	3449511	
1087.49951	1200667	
1087.54913	11100295	
1088.48385	1857827	
1088.54617	698263	
1088.55256	5346939	
1089.49618	1920660	
1089.55606	1195717	
1090.49956	833401	
1091.52299	683507	
1092.50702	1372616	
1097.46442	970063	
1098.49629	682757	
1099.48046	1335272	
1099.54909	673776	
1100.48366	696314	
1100.54449	800096	
1101.49612	2000093	
1102.49937	1122028	
1103.54413	1111583	
1113.49602	976208	
1114.49135	2841606	
1114.56010	2379355	
1115.47541	3692478	
1115.49477	1660399	
1115.51173	749105	
1115.54416	2439635	
1115.56347	1197776	
1116.47881	1773343	
1116.50720	655969	
1116.54760	1052564	
1125.49599	768076	
1125.52838	812262	
1128.50716	963747	
1129.49108	1908575	
1129.55980	1903809	
1130.49434	1075236	
1130.52266	1710437	
1130.55504	4057463	
1130.56315	940671	
1131.50673	1881063	
1131.51793	902399	
1131.52622	711556	
1131.53901	2904200	
1131.55834	1694361	
1132.50181	1245895	
1132.51001	961715	
1132.54245	1169288	
1133.50521	704356	
1139.52287	726970	
1139.54414	690523	
1140.50703	1504257	
1141.49113	706362	
1141.51042	920622	
1141.52330	1430910	
1142.52259	1317786	
1142.52679	671106	
1143.51774	715189	
1143.53892	732741	
1144.50180	675471	
1145.52222	928128	
1145.53357	918548	
1145.55466	2903352	
1146.51751	1346832	
1146.55803	1328353	
1147.52086	818560	
1147.54918	813513	
1151.54418	716383	
1152.53951	697319	
1153.49107	779167	
1154.52270	797073	
1155.51766	710395	
1155.53896	712683	
1157.53352	1792018	
1157.55469	754762	
1158.51752	2561551	
1158.53687	1044823	
1159.50168	1055277	
1159.52097	1465085	
1159.54913	1078670	
1160.53344	772262	
1161.52848	980560	
1162.54893	749284	
1163.54399	936730	
1166.55496	2147865	
1167.53904	1117944	
1167.55841	947977	
1168.50193	1161145	
1169.48589	1317326	
1169.53369	736448	
1169.55460	779169	
1170.48916	676862	
1170.51750	1428615	
1171.51269	656225	
1171.52092	757322	
1171.54919	1248115	
1172.49682	702453	
1172.53331	2348063	
1173.51719	763838	
1173.52843	866982	
1173.53663	1490239	
1173.54973	1116351	
1174.56016	1339826	
1175.54406	2706997	
1176.52799	2169578	
1176.54728	1463611	
1177.53131	880378	
1177.55953	744876	
1178.55483	836573	
1179.53901	759864	
1180.57066	1050056	
1181.55484	813134	
1182.51769	901044	
1182.55004	1790390	
1183.53415	721879	
1183.55333	915720	
1185.52837	1110255	
1186.51239	1181499	
1186.53166	768556	
1187.51561	737834	
1187.54401	2707820	
1188.52815	3638899	
1188.53934	924395	
1188.54747	1730116	
1188.57561	883862	
1189.52339	795107	
1189.53147	1796971	
1189.55985	1277101	
1190.54371	1113989	
1190.55510	1033014	
1191.53896	1340863	
1191.55831	685792	
1192.57055	1990875	
1193.55465	2091301	
1193.57386	771798	
1194.54986	660471	
1194.55799	1120496	
1195.53378	941529	
1195.57032	661976	
1196.56556	942183	
1197.52843	1149984	
1197.54954	1110641	
1198.51240	1963450	
1198.53158	771311	
1199.51572	1017845	
1199.56527	981017	
1200.52808	915025	
1201.58083	1128208	
1202.54376	1400519	
1202.55499	1319608	
1203.53904	1328144	
1203.54721	889345	
1204.52292	744248	
1204.54255	878217	
1204.57063	3248187	
1205.55463	1545890	
1205.57405	2201635	
1206.54987	906505	
1206.55763	731497	
1207.53375	786126	
1207.57027	1114064	
1208.56546	2262581	
1209.54957	1094536	
1209.56887	1420953	
1210.55314	718795	
1212.52832	816876	
1214.55486	703261	
1214.57609	793734	
1215.53891	2130586	
1215.56003	1731452	
1215.57935	661189	
1216.52296	1994583	
1216.54234	1134713	
1216.56350	862570	
1216.57070	1068058	
1217.52638	1138437	
1217.55459	1714199	
1217.57572	2565944	
1218.54990	3075572	
1218.55811	710964	
1218.57905	1162469	
1218.58616	1604502	
1219.53388	2277999	
1219.55311	1541680	
1219.58963	860003	
1220.53722	1214188	
1220.56556	1860334	
1221.54958	2377801	
1221.56901	915658	
1222.55287	1139670	
1222.58124	1055863	
1223.56527	1325443	
1224.56049	1163935	
1225.54452	1600667	
1225.58090	858462	
1226.54781	964233	
1226.57596	680379	
1230.53858	901012	
1230.54990	987460	
1231.53409	842212	
1232.56553	2596824	
1233.54955	2897049	
1233.56880	1284251	
1234.53351	750956	
1234.54474	1955069	
1234.55292	1358781	
1234.58119	6831391	
1235.52885	959089	
1235.54800	889378	
1235.56533	1330755	
1235.58454	3754021	
1236.56036	1943273	
1236.56848	1044938	
1236.58778	812827	
1237.54426	863968	
1237.56353	1082449	
1237.59215	978499	
1238.57602	3287100	
1239.53874	714660	
1239.56014	909654	
1239.57934	1753479	
1240.53175	923696	
1240.57065	1164531	
1241.55457	2318368	
1242.53869	758624	
1242.54992	680832	
1242.55807	1265329	
1242.58634	968243	
1243.57029	1313989	
1243.58955	695302	
1244.56546	1772377	
1245.54961	1286446	
1245.56884	770896	
1246.55306	699352	
1246.58124	2454602	
1247.56507	1564452	
1247.57622	923845	
1247.58448	1256726	
1248.56032	3281154	
1248.56857	912930	
1248.59665	1193189	
1249.54431	4064929	
1249.56365	1666850	
1249.58060	852132	
1249.59192	964181	
1249.60008	697350	
1250.54761	2390660	
1250.57601	3191687	
1251.56010	2856043	
1251.57119	875100	
1251.57934	1762253	
1252.55541	1860339	
1252.56345	1795668	
1252.59181	1212471	
1253.55488	656926	
1253.55886	1042879	
1253.58715	1325762	
1254.54991	909387	
1254.57105	2676078	
1255.57018	1427805	
1255.57446	1239230	
1256.52682	728490	
1256.56562	3391887	
1256.57380	1117616	
1257.54945	1728833	
1257.56882	2225284	
1257.59699	823159	
1258.55280	917384	
1258.58100	5053372	
1259.56499	6720818	
1259.57616	684339	
1259.58425	2646324	
1260.56019	3064556	
1260.56840	4206125	
1260.58514	773439	
1260.59673	2085552	
1261.54432	934086	
1261.56375	1582152	
1261.57184	1096137	
1261.58070	1175434	
1261.59208	1923084	
1261.60000	1430189	
1262.57616	5814312	
1262.58424	764425	
1262.59536	1161770	
1263.56020	4347045	
1263.57948	3842344	
1263.60785	1406859	
1264.55538	1456166	
1264.56361	2286695	
1264.58288	927929	
1264.59181	3811435	
1264.61102	839357	
1265.53959	697174	
1265.55857	768793	
1265.57578	1837931	
1265.58706	2932717	
1265.59510	2298926	
1266.57103	7525679	
1266.57903	928895	
1266.59033	1781553	
1266.60725	932659	
1267.55492	1023106	
1267.57427	4234420	
1268.55019	715127	
1268.55786	698585	
1268.56519	1368250	
1268.57761	1113595	
1268.58655	1627548	
1269.54940	1083071	
1269.58980	800613	
1270.54463	1226791	
1270.58105	6899276	
1271.56510	6540500	
1271.57625	1458661	
1271.58450	4214743	
1272.54924	978108	
1272.56040	4548318	
1272.56846	3688799	
1272.57967	852384	
1272.58760	1036865	
1272.59673	6085347	
1273.54438	1967015	
1273.56374	2499498	
1273.57175	742539	
1273.58080	5321836	
1273.59199	12114285	
1273.60010	2804655	
1274.54772	992275	
1274.57601	26255864	
1274.58413	2996409	
1274.59534	7241210	
1274.60350	715067	
1274.61229	1067644	
1275.56008	3478978	
1275.57312	1057284	
1275.57940	15381124	
1275.59607	786503	
1275.59876	1861191	
1275.60760	1476841	
1275.61566	690298	
1276.55527	2189006	
1276.56337	2546960	
