301.54585	874723	
308.34837	753798	
330.37306	821603	
330.37634	1014607	
355.78096	780273	
355.78278	890449	
355.78631	929185	
355.78899	1132786	
355.79010	766578	
385.43135	794354	
385.43335	971378	
385.43498	823090	
385.43713	870515	
385.43829	902131	
385.43883	803827	
420.47011	987945	
420.47152	924585	
420.47400	760233	
420.47429	823977	
420.47786	897962	
462.51687	928541	
462.51981	766621	
462.52393	794525	
462.52465	1035933	
513.90447	842328	
513.90719	1040984	
513.91200	831320	
513.91536	839768	
557.24700	779352	
578.14484	840071	
578.14674	940935	
578.14864	1027719	
578.15046	971655	
578.15284	768391	
578.15463	960903	
578.15742	802183	
583.22626	1066553	
600.25282	2143824	
660.73615	1232987	
660.74038	797787	
660.74252	820827	
660.74665	883291	
660.74825	847451	
660.74930	934747	
660.75044	812635	
770.85752	834223	
770.87053	1311408	
770.87152	1188528	
770.87304	781488	
828.32737	838359	
845.35390	1303770	
874.47436	868453	
890.46929	2312875	
925.02163	969968	
925.02348	820976	
925.02794	822512	
925.02928	964848	
925.03138	1028337	
925.03257	1067249	
925.04665	953585	
1031.51182	1090885	
1156.27495	989896	
1156.28468	1248968	
1156.29619	1275593	
1156.29820	825033	
1156.30177	1177289	
1156.30403	785097	
1206.58631	794146	
1217.55482	1559120	
1234.57798	1227129	
1234.58121	6535546	
1235.54410	934373	
1252.57067	2490724	
1253.55460	3183058	
1269.59713	2101384	
1270.57878	1476843	
1270.58122	7186667	
1271.57636	1587534	
1271.58446	4204879	
1272.56048	1423792	
1272.59679	919987	
1280.56544	1471650	
1285.59200	1406548	
1286.57598	3038885	
1287.60512	1322744	
1287.60767	6475512	
1288.59168	9596742	
1289.11441	888686	
1289.58691	1351571	
1291.59140	1484842	
1297.59209	4968901	
1298.57341	1487362	
1298.57606	10334722	
1299.56008	3170877	
1300.59157	1256058	
1301.59493	1526450	
1303.60262	2368287	
1305.61825	8975236	
1314.57086	1027321	
1315.57420	1920283	
1315.60003	5829916	
1315.60255	40842524	
1316.58406	15054140	
1316.58659	101856576	
1317.58976	869724	
1333.57676	3770043	
1333.61052	17118908	
1333.61308	130954936	
1414.69348	1066791	
1414.72765	817960	
1414.73461	1401640	
1414.74128	1289000	
1414.79906	808234	
1414.80707	956202	
1414.82928	1010475	
1414.96203	836398	
1414.98273	978223	
1415.22094	1030965	
1415.41832	1043258	
1415.46473	873275	
1415.52768	869181	
1415.53449	860989	
1415.55254	883518	
